OID_,Join_Count,STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,PEDS,HARM_EV,TRAF_FLO,NO_LANES,HIT_RUN,WEATHER,FATALS,DAY_WEEK,DRUNK_DR,YEAR,TWAY_ID,latitude,longitude,metro
2555,1,6,65,3,18,11,1,2,1,Bicyclist,5,2,0,1,1,3,0,2008,UNIVERSITY AVE,33.98304167,-117.3769639,Riverside-San Bernardino-Ontario MSA
2564,1,6,65,2,5,21,20,3,1,Pedestrian,2,2,2,1,1,3,0,2008,GRAPEFRUIT BL,33.69704167,-116.1887417,Riverside-San Bernardino-Ontario MSA
2584,1,6,71,5,1,22,50,3,1,Pedestrian,3,5,2,1,1,5,0,2008,I-10,34.03294722,-117.1384639,Riverside-San Bernardino-Ontario MSA
2599,1,6,71,3,26,3,59,4,1,Pedestrian,3,3,0,1,1,4,0,2008,I-15,34.50685278,-117.3229944,Riverside-San Bernardino-Ontario MSA
2610,1,6,71,5,21,15,15,4,1,Pedestrian,3,5,0,1,1,4,0,2008,I-10,34.06742778,-117.5764667,Riverside-San Bernardino-Ontario MSA
2614,1,6,71,2,8,18,19,2,1,Bicyclist,5,4,0,1,1,6,0,2008,GROVE AVE,34.06616667,-117.6285333,Riverside-San Bernardino-Ontario MSA
2619,1,6,71,4,26,20,52,3,1,Pedestrian,5,2,0,1,1,7,0,2008,BEAR VALLEY RD,34.47155556,-117.189725,Riverside-San Bernardino-Ontario MSA
2622,1,6,71,4,11,22,30,7,2,Pedestrian,3,3,0,1,1,6,0,2008,I-15,34.507975,-117.3227194,Riverside-San Bernardino-Ontario MSA
2623,1,6,71,4,12,19,51,3,1,Pedestrian,1,4,0,1,1,7,0,2008,7TH ST,34.51977222,-117.3095972,Riverside-San Bernardino-Ontario MSA
2625,1,6,71,4,25,21,30,2,1,Pedestrian,5,2,0,1,1,6,0,2008,HOLT BLVD,34.06342222,-117.6284472,Riverside-San Bernardino-Ontario MSA
2629,1,6,71,5,24,2,7,7,1,Pedestrian,2,2,0,1,1,7,2,2008,LUGONIA AVE,34.07003889,-117.1725611,Riverside-San Bernardino-Ontario MSA
2639,1,6,65,6,18,4,30,2,1,Pedestrian,2,3,0,1,1,4,0,2008,ALESSANDRO BL,33.91717222,-117.2424,Riverside-San Bernardino-Ontario MSA
2643,1,6,71,6,6,17,12,3,2,Pedestrian,1,2,0,1,1,6,0,2008,CORIANDER CT,34.13524444,-117.5266,Riverside-San Bernardino-Ontario MSA
2647,1,6,71,3,12,5,50,3,1,Pedestrian,1,2,0,1,1,4,0,2008,AMARGOSA RD,34.43163056,-117.3770306,Riverside-San Bernardino-Ontario MSA
2654,1,6,65,6,25,0,20,3,1,Pedestrian,3,4,0,1,1,4,0,2008,I-10,33.92443611,-116.9034778,Riverside-San Bernardino-Ontario MSA
2687,1,6,71,5,27,21,32,2,1,Pedestrian,2,3,0,1,1,3,0,2008,WATERMAN AVE,34.10086389,-117.2787694,Riverside-San Bernardino-Ontario MSA
2718,1,6,65,6,13,22,30,4,1,Pedestrian,1,2,0,1,1,6,0,2008,GOETZ RD,33.76359444,-117.2236917,Riverside-San Bernardino-Ontario MSA
2728,1,6,71,8,1,20,25,2,1,Pedestrian,1,2,0,1,1,6,0,2008,LAKE RD,34.24311111,-117.2828972,Riverside-San Bernardino-Ontario MSA
2734,1,6,71,8,3,23,10,2,1,Pedestrian,5,2,0,1,1,1,0,2008,SIERRA WY,34.12469167,-117.2852,Riverside-San Bernardino-Ontario MSA
2735,1,6,65,8,14,20,17,5,1,Pedestrian,5,2,0,1,1,5,0,2008,BORDER AVE,33.85822778,-117.6045667,Riverside-San Bernardino-Ontario MSA
2740,1,6,71,7,20,0,17,3,1,Pedestrian,5,4,0,1,1,1,1,2008,AMARGOSA RD,34.48957222,-117.3331861,Riverside-San Bernardino-Ontario MSA
2746,1,6,65,5,11,20,8,5,1,Bicyclist,5,4,0,1,1,1,0,2008,HARRISON ST,33.66178056,-116.1819639,Riverside-San Bernardino-Ontario MSA
2751,1,6,65,7,4,22,20,5,1,Pedestrian,2,6,0,1,1,6,0,2008,ALESSANDRO BL,33.91736667,-117.2370861,Riverside-San Bernardino-Ontario MSA
2775,1,6,71,8,8,2,5,4,1,Pedestrian,3,4,0,1,1,6,0,2008,I-10,34.06745,-117.4244083,Riverside-San Bernardino-Ontario MSA
2790,1,6,71,8,22,18,31,2,1,Bicyclist,1,2,0,1,1,6,0,2008,9TH ST,34.115625,-117.2107972,Riverside-San Bernardino-Ontario MSA
2798,1,6,65,9,1,22,14,2,1,Pedestrian,1,4,0,1,1,2,0,2008,HAMNER AVE,33.93114722,-117.5577972,Riverside-San Bernardino-Ontario MSA
2803,1,6,65,9,6,9,38,3,1,Pedestrian,3,2,0,1,1,7,0,2008,REDHAWK PKWY,33.47183056,-117.0939361,Riverside-San Bernardino-Ontario MSA
2804,1,6,71,9,6,17,17,6,1,Pedestrian,1,6,0,1,1,7,0,2008,BASELINE AVE,34.12143611,-117.4603,Riverside-San Bernardino-Ontario MSA
2822,1,6,71,8,20,22,5,2,1,Pedestrian,1,4,0,1,1,4,0,2008,PALMDALE RD,34.50672778,-117.3468694,Riverside-San Bernardino-Ontario MSA
2823,1,6,71,9,8,7,12,2,1,Pedestrian,1,4,0,1,1,2,0,2008,SR-66,34.10836111,-117.3197806,Riverside-San Bernardino-Ontario MSA
2827,1,6,71,9,30,8,30,2,1,Bicyclist,1,2,0,1,1,3,0,2008,KIMBALL AVE,33.968775,-117.6182889,Riverside-San Bernardino-Ontario MSA
2835,1,6,65,10,19,2,7,2,1,Pedestrian,3,4,2,1,1,1,0,2008,SR-91,33.9425,-117.3944,Riverside-San Bernardino-Ontario MSA
2846,1,6,71,9,5,23,11,2,1,Pedestrian,9,9,2,1,1,6,0,2008,KINGSLEY ST,34.06679167,-117.6912556,Riverside-San Bernardino-Ontario MSA
2870,1,6,65,7,16,22,35,2,1,Bicyclist,6,2,0,1,1,4,0,2008,I-10 RAMP,33.71446111,-116.1732972,Riverside-San Bernardino-Ontario MSA
2907,1,6,71,4,14,0,54,2,1,Pedestrian,1,2,2,1,1,2,0,2008,5TH AVE,34.45112222,-117.3092222,Riverside-San Bernardino-Ontario MSA
2909,1,6,71,10,12,20,1,2,1,Pedestrian,1,2,0,1,1,1,0,2008,5TH ST,34.08148056,-117.6754194,Riverside-San Bernardino-Ontario MSA
2920,1,6,71,10,29,19,46,2,1,Pedestrian,5,2,0,1,1,4,0,2008,FOOTHILL BL,34.10661667,-117.4443083,Riverside-San Bernardino-Ontario MSA
2921,1,6,71,11,22,2,20,3,1,Pedestrian,5,2,0,1,1,7,0,2008,BEAR VALLEY RD,34.47041667,-117.3598556,Riverside-San Bernardino-Ontario MSA
2943,1,6,71,12,3,19,35,2,1,Pedestrian,3,3,0,1,1,4,0,2008,I-15,34.47471667,-117.342975,Riverside-San Bernardino-Ontario MSA
2961,1,6,71,10,24,16,28,3,1,Bicyclist,2,2,2,1,1,6,1,2008,UTICA AVE,34.08456389,-117.5714833,Riverside-San Bernardino-Ontario MSA
2970,1,6,71,11,7,15,49,2,1,Pedestrian,1,4,0,1,1,6,0,2008,ORANGE ST,34.06284444,-117.1825139,Riverside-San Bernardino-Ontario MSA
2990,1,6,71,11,18,18,52,2,1,Pedestrian,1,4,0,1,1,3,1,2008,SAN BERNARDINO AVE,34.077575,-117.4379417,Riverside-San Bernardino-Ontario MSA
3012,1,6,65,12,19,13,45,2,1,Bicyclist,1,4,0,1,1,6,0,2008,PALM AVE,33.72941111,-116.9803389,Riverside-San Bernardino-Ontario MSA
3024,1,6,65,12,27,0,34,2,1,Pedestrian,2,1,0,1,1,7,0,2008,S PALM CYN AVE,33.81250278,-116.5447028,Riverside-San Bernardino-Ontario MSA
3027,1,6,71,11,26,17,16,4,1,Pedestrian,1,2,0,2,1,4,0,2008,VALLEY BL,34.07023889,-117.4734167,Riverside-San Bernardino-Ontario MSA
3036,1,6,71,11,2,17,23,3,1,Bicyclist,1,4,0,1,1,1,0,2008,MAIN ST,34.41877778,-117.2826361,Riverside-San Bernardino-Ontario MSA
3039,1,6,65,12,28,21,37,2,1,Bicyclist,5,4,0,1,1,1,1,2008,SR-74,33.74760833,-116.9673806,Riverside-San Bernardino-Ontario MSA
3049,1,6,65,12,27,12,45,5,1,Pedestrian,5,2,0,1,1,7,0,2008,MAPLETON ST,33.63215,-117.1574694,Riverside-San Bernardino-Ontario MSA
3057,1,6,71,8,12,5,40,6,1,Pedestrian,3,5,0,1,1,3,0,2008,I-10,34.01671667,-117.0962111,Riverside-San Bernardino-Ontario MSA
3063,1,6,71,12,11,20,28,2,1,Pedestrian,1,4,0,1,1,5,0,2008,US-18,34.54054722,-117.2668194,Riverside-San Bernardino-Ontario MSA
3065,1,6,65,11,6,16,53,4,1,Pedestrian,2,2,0,1,1,5,0,2008,INDIO BL,33.71708611,-116.2105556,Riverside-San Bernardino-Ontario MSA
3148,1,6,65,1,2,17,4,4,1,Bicyclist,1,4,,1,1,6,0,2009,ADAMS ST,33.94440556,-117.433625,Riverside-San Bernardino-Ontario MSA
3150,1,6,65,1,11,5,1,11,1,Pedestrian,3,4,,1,1,1,0,2009,I-10,33.92655,-116.9342861,Riverside-San Bernardino-Ontario MSA
3163,1,6,71,1,15,17,54,3,1,Pedestrian,5,6,,1,1,5,0,2009,VINEYARD AVE,34.06543333,-117.6110139,Riverside-San Bernardino-Ontario MSA
3199,1,6,65,2,11,21,26,2,1,Pedestrian,1,4,,1,1,4,1,2009,EAST PALM CANYON DR,33.77931667,-116.4625556,Riverside-San Bernardino-Ontario MSA
3216,1,6,65,2,28,16,45,2,1,Pedestrian,2,3,,1,1,7,0,2009,SR-111,33.74304167,-116.4139222,Riverside-San Bernardino-Ontario MSA
3217,1,6,65,1,12,7,41,2,1,Pedestrian,1,2,,1,1,2,0,2009,ORANGE ST,33.98812222,-117.3687389,Riverside-San Bernardino-Ontario MSA
3226,1,6,71,2,22,20,29,2,1,Pedestrian,1,2,,1,1,1,0,2009,SR-247,34.13353889,-116.4128556,Riverside-San Bernardino-Ontario MSA
3242,1,6,65,2,25,16,31,2,1,Pedestrian,5,2,,1,1,4,0,2009,FLORIDA AVENUE,33.74760833,-116.9592472,Riverside-San Bernardino-Ontario MSA
3244,1,6,71,1,31,18,55,3,1,Pedestrian,5,4,,1,1,7,0,2009,SR-18,34.50671389,-117.3497694,Riverside-San Bernardino-Ontario MSA
3248,1,6,65,3,31,16,39,2,1,Pedestrian,2,2,,1,1,3,0,2009,SPRUCE ST,33.99030556,-117.3457639,Riverside-San Bernardino-Ontario MSA
3252,1,6,71,2,10,18,3,2,1,Pedestrian,5,4,,1,1,3,0,2009,2ND ST,34.10272778,-117.2819806,Riverside-San Bernardino-Ontario MSA
3262,1,6,65,3,1,18,20,2,1,Pedestrian,5,4,,1,1,1,0,2009,SR-74,33.74700556,-117.1772639,Riverside-San Bernardino-Ontario MSA
3264,1,6,65,3,22,20,22,2,1,Pedestrian,9,9,,1,1,1,0,2009,RAMON RD,33.81588056,-116.5422028,Riverside-San Bernardino-Ontario MSA
3265,1,6,65,1,15,21,58,8,1,Pedestrian,3,2,,1,1,5,0,2009,I-215,33.78563889,-117.2183889,Riverside-San Bernardino-Ontario MSA
3267,1,6,65,4,7,10,19,2,1,Pedestrian,2,3,,1,1,3,0,2009,MAGNOLIA AVE,33.85708889,-117.5580889,Riverside-San Bernardino-Ontario MSA
3270,1,6,71,2,15,18,42,4,1,Bicyclist,1,2,,1,1,1,1,2009,19TH ST,34.13261667,-117.6206944,Riverside-San Bernardino-Ontario MSA
3280,1,6,65,3,2,18,55,4,1,Pedestrian,5,4,,1,1,2,0,2009,FLORIDA AVE,33.747525,-116.976025,Riverside-San Bernardino-Ontario MSA
3315,1,6,65,4,12,20,10,2,1,Pedestrian,1,2,,1,1,1,0,2009,N 8TH ST,33.92662222,-116.8854611,Riverside-San Bernardino-Ontario MSA
3323,1,6,71,4,27,19,24,2,1,Pedestrian,5,4,,1,1,2,0,2009,SR-62,34.05813611,-116.5679889,Riverside-San Bernardino-Ontario MSA
3337,1,6,65,5,20,21,4,3,1,Pedestrian,1,2,,1,1,4,0,2009,PORTOLA AVE,33.70210833,-116.3746861,Riverside-San Bernardino-Ontario MSA
3395,1,6,65,7,25,0,48,2,1,Pedestrian,2,2,,1,1,7,0,2009,AVENUE 52,33.67131944,-116.1608444,Riverside-San Bernardino-Ontario MSA
3396,1,6,71,6,16,9,38,3,1,Pedestrian,5,4,,1,1,3,0,2009,RIVERSIDE DR,34.01935556,-117.6608917,Riverside-San Bernardino-Ontario MSA
3409,1,6,71,6,17,20,59,2,1,Pedestrian,2,2,,1,1,4,0,2009,HOLT BL,34.06312222,-117.7054333,Riverside-San Bernardino-Ontario MSA
3418,1,6,71,6,21,23,18,2,1,Pedestrian,1,4,,1,1,1,0,2009,HOLT BLVD,34.06333333,-117.6606056,Riverside-San Bernardino-Ontario MSA
3426,1,6,71,6,13,1,21,2,1,Pedestrian,1,4,,1,1,7,0,2009,US-395,34.58641944,-117.4145472,Riverside-San Bernardino-Ontario MSA
3430,1,6,71,7,30,20,25,4,3,Pedestrian,1,2,,1,1,5,0,2009,LAKEVIEW,34.24369444,-116.9121389,Riverside-San Bernardino-Ontario MSA
3432,1,6,65,6,27,19,0,2,1,Pedestrian,1,2,,1,1,7,0,2009,AVENIDA CEDRUS,33.69531667,-116.1931028,Riverside-San Bernardino-Ontario MSA
3436,1,6,65,3,17,20,40,2,1,Bicyclist,2,2,,1,1,3,1,2009,SR-111,33.70736389,-116.2536,Riverside-San Bernardino-Ontario MSA
3450,1,6,65,8,10,23,6,2,1,Pedestrian,3,6,,1,1,2,0,2009,SR-91,33.879375,-117.5602722,Riverside-San Bernardino-Ontario MSA
3503,1,6,71,9,16,17,10,2,1,Pedestrian,5,4,,1,1,4,0,2009,SR-62,34.13486944,-116.3271583,Riverside-San Bernardino-Ontario MSA
3525,1,6,65,8,25,23,15,2,1,Pedestrian,1,2,,1,1,3,0,2009,HEMLOCK AVE,33.94257778,-117.2456333,Riverside-San Bernardino-Ontario MSA
3543,1,6,65,10,27,15,24,2,1,Bicyclist,1,4,,1,1,3,0,2009,AVENUE 45,33.72279167,-116.2162528,Riverside-San Bernardino-Ontario MSA
3549,1,6,71,8,25,5,3,2,1,Pedestrian,1,2,,1,1,3,0,2009,E AVE,34.43245278,-117.2899222,Riverside-San Bernardino-Ontario MSA
3555,1,6,65,10,31,18,16,2,1,Pedestrian,2,3,,1,1,7,0,2009,PECHANGA PKWY,33.46861667,-117.1198722,Riverside-San Bernardino-Ontario MSA
3560,1,6,71,8,24,0,20,2,1,Pedestrian,2,2,,1,1,2,0,2009,HAVEN AVE,34.15175833,-117.5757667,Riverside-San Bernardino-Ontario MSA
3561,1,6,65,8,24,6,35,2,1,Bicyclist,2,2,,1,1,2,0,2009,ALESSANDRO BL,33.91709167,-117.2611167,Riverside-San Bernardino-Ontario MSA
3566,1,6,71,11,17,19,9,4,3,Pedestrian,1,2,,1,1,3,0,2009,COTTONWOOD AVE,34.37171667,-117.3379361,Riverside-San Bernardino-Ontario MSA
3593,1,6,71,10,10,5,49,2,1,Pedestrian,9,9,,1,1,7,1,2009,PALM AVE,34.04607778,-117.1708111,Riverside-San Bernardino-Ontario MSA
3617,1,6,71,11,9,22,9,2,1,Pedestrian,1,4,,1,1,2,0,2009,PALMDALE RD,34.50673333,-117.3751194,Riverside-San Bernardino-Ontario MSA
3618,1,6,71,11,10,20,8,2,1,Pedestrian,1,2,,1,1,3,0,2009,WESTWOOD LN,34.11924167,-117.1547389,Riverside-San Bernardino-Ontario MSA
3637,1,6,65,10,11,4,56,2,1,Pedestrian,3,2,,1,1,1,0,2009,VAN BUREN BL,33.88719722,-117.3434472,Riverside-San Bernardino-Ontario MSA
3652,1,6,71,11,2,23,25,2,1,Bicyclist,1,2,,1,1,2,1,2009,PALOMAR AVE,34.09148611,-116.3869917,Riverside-San Bernardino-Ontario MSA
3654,1,6,65,10,16,19,54,4,2,Pedestrian,2,3,,1,1,6,0,2009,PECHANGA PKY,33.472125,-117.1244972,Riverside-San Bernardino-Ontario MSA
3674,1,6,65,11,25,21,59,6,1,Pedestrian,2,2,,1,1,4,0,2009,I-10,33.607025,-114.5768889,Riverside-San Bernardino-Ontario MSA
3675,1,6,65,11,28,2,26,3,1,Pedestrian,1,4,,1,1,7,1,2009,N SUNRISE WAY,33.84885,-116.5281694,Riverside-San Bernardino-Ontario MSA
3688,1,6,65,11,30,17,7,2,1,Bicyclist,5,4,,1,1,2,0,2009,FLORIDA AVE,33.74763889,-116.9518639,Riverside-San Bernardino-Ontario MSA
3695,1,6,71,11,21,23,34,5,1,Pedestrian,5,4,,1,1,7,0,2009,REDLANDS BLVD,34.06301667,-117.2436889,Riverside-San Bernardino-Ontario MSA
3707,1,6,71,12,20,18,5,2,1,Pedestrian,1,2,,1,1,1,0,2009,SR-18,34.53654444,-117.2414889,Riverside-San Bernardino-Ontario MSA
3712,1,6,71,12,2,19,59,2,1,Pedestrian,5,4,,1,1,4,0,2009,MILL ST,34.09206389,-117.3329556,Riverside-San Bernardino-Ontario MSA
3731,1,6,71,8,9,0,37,2,1,Pedestrian,1,2,,1,1,1,0,2009,KIOWA RD,34.45156389,-117.2076639,Riverside-San Bernardino-Ontario MSA
3739,1,6,71,10,18,0,18,2,1,Pedestrian,2,2,,1,1,1,0,2009,SR-18,34.52364167,-117.2168417,Riverside-San Bernardino-Ontario MSA
3757,1,6,65,9,20,17,25,3,1,Pedestrian,5,4,,1,1,1,0,2009,SR-74,33.77986944,-117.2442056,Riverside-San Bernardino-Ontario MSA
3825,1,6,71,1,24,20,2,2,1,Pedestrian,,,,1,1,1,0,2010,SR-62,34.12001944,-116.4437722,Riverside-San Bernardino-Ontario MSA
3841,1,6,71,1,27,14,30,1,1,Bicyclist,,,,1,1,4,0,2010,KIMBALL AVE,33.96749444,-117.6632306,Riverside-San Bernardino-Ontario MSA
3858,1,6,65,1,23,20,3,1,1,Pedestrian,,,,1,1,7,0,2010,RACQUET CLUB RD,33.85215,-116.5248472,Riverside-San Bernardino-Ontario MSA
3859,1,6,65,1,30,12,30,1,1,Pedestrian,,,,1,1,7,0,2010,W RAMSEY ST,33.92579444,-116.9034306,Riverside-San Bernardino-Ontario MSA
3876,1,6,71,2,19,18,54,1,1,Bicyclist,,,,1,1,6,0,2010,40TH ST,34.16465,-117.2927361,Riverside-San Bernardino-Ontario MSA
3896,1,6,65,2,12,21,55,1,1,Pedestrian,,,,1,1,6,0,2010,COOK STREET,33.74089444,-116.3563694,Riverside-San Bernardino-Ontario MSA
3900,1,6,65,1,24,13,15,1,1,Pedestrian,,,,1,1,1,0,2010,BLAINE ST,33.98301944,-117.3373222,Riverside-San Bernardino-Ontario MSA
3915,1,6,65,3,26,19,2,2,1,Pedestrian,,,,1,1,6,0,2010,VAN BUREN BLVD,33.92007778,-117.4463639,Riverside-San Bernardino-Ontario MSA
3938,1,6,71,3,28,15,43,1,1,Bicyclist,,,,1,1,1,0,2010,16TH ST,34.12148611,-117.6506472,Riverside-San Bernardino-Ontario MSA
3939,1,6,71,4,8,9,50,2,1,Bicyclist,,,,1,1,5,0,2010,GREENSPOT RD,34.10296944,-117.1059722,Riverside-San Bernardino-Ontario MSA
3945,1,6,65,4,10,20,54,1,1,Pedestrian,,,,1,1,7,0,2010,E RAMON RD,33.81587222,-116.5095278,Riverside-San Bernardino-Ontario MSA
3962,1,6,71,4,21,14,16,2,1,Pedestrian,,,,10,1,4,0,2010,GROVE AVE,34.08123611,-117.6285583,Riverside-San Bernardino-Ontario MSA
3983,1,6,71,3,21,20,33,1,1,Pedestrian,,,,1,1,1,0,2010,I-215,34.04983333,-117.3041611,Riverside-San Bernardino-Ontario MSA
3984,1,6,71,4,27,20,2,1,1,Pedestrian,,,,1,1,3,0,2010,STERLING AVE,34.12206667,-117.24365,Riverside-San Bernardino-Ontario MSA
3991,1,6,65,5,15,21,25,1,1,Pedestrian,,,,1,1,7,0,2010,CLIFTON AVE,33.70884444,-116.2426556,Riverside-San Bernardino-Ontario MSA
4028,1,6,65,6,18,23,45,1,1,Bicyclist,,,,1,1,6,0,2010,N INDIAN CANYON DR,33.84056111,-116.5456111,Riverside-San Bernardino-Ontario MSA
4032,1,6,65,6,12,21,52,2,1,Pedestrian,,,,1,1,7,1,2010,REDLANDS AVE,33.81920833,-117.2173778,Riverside-San Bernardino-Ontario MSA
4035,1,6,65,6,15,19,10,3,1,Pedestrian,,,,1,1,3,0,2010,DURANGO RD,33.83273056,-116.4686167,Riverside-San Bernardino-Ontario MSA
4047,1,6,71,7,4,1,27,1,1,Pedestrian,,,,1,1,1,0,2010,US-395,34.49966111,-117.3995389,Riverside-San Bernardino-Ontario MSA
4063,1,6,71,3,20,2,42,2,1,Pedestrian,,,,1,1,7,1,2010,PALMDALE RD,34.50666667,-117.3569222,Riverside-San Bernardino-Ontario MSA
4069,1,6,71,7,30,13,40,1,1,Pedestrian,,,,1,1,6,0,2010,INGLAND CENTER DR,34.08920278,-117.2975917,Riverside-San Bernardino-Ontario MSA
4071,1,6,71,7,17,3,22,1,1,Pedestrian,,,,1,1,7,0,2010,WASHINGTON ST,34.04838611,-117.2987167,Riverside-San Bernardino-Ontario MSA
4098,1,6,71,7,20,18,16,1,1,Pedestrian,,,,1,1,3,0,2010,EUCLID AVE,34.09610833,-117.651,Riverside-San Bernardino-Ontario MSA
4099,1,6,65,8,1,21,0,1,1,Pedestrian,,,,1,1,1,1,2010,PERRIS BL,33.84705833,-117.2260778,Riverside-San Bernardino-Ontario MSA
4114,1,6,65,8,20,22,52,2,1,Pedestrian,,,,1,1,6,0,2010,LA CADENA DR,34.00574722,-117.3492944,Riverside-San Bernardino-Ontario MSA
4184,1,6,65,9,23,17,44,1,1,Pedestrian,,,,1,1,5,0,2010,CYPRESS AVE,33.942825,-117.4570083,Riverside-San Bernardino-Ontario MSA
4185,1,6,71,8,15,3,14,1,1,Pedestrian,,,,1,1,1,1,2010,N SIERRA WAY,34.13189444,-117.2851583,Riverside-San Bernardino-Ontario MSA
4187,1,6,71,9,10,0,41,1,1,Bicyclist,,,,1,1,6,0,2010,HIGHLAND AVE,34.13580833,-117.2262944,Riverside-San Bernardino-Ontario MSA
4235,1,6,65,10,19,11,5,1,1,Pedestrian,,,,2,1,3,0,2010,I-10,33.92595,-116.8536333,Riverside-San Bernardino-Ontario MSA
4238,1,6,65,10,20,18,29,1,1,Pedestrian,,,,10,1,4,0,2010,PALM DR,33.95230556,-116.5013306,Riverside-San Bernardino-Ontario MSA
4239,1,6,71,10,20,20,20,2,1,Pedestrian,,,,1,1,4,0,2010,AMARGOSA RD,34.49792222,-117.3300667,Riverside-San Bernardino-Ontario MSA
4242,1,6,71,9,18,19,52,1,1,Pedestrian,,,,1,1,7,0,2010,OUTER STATE HWY 18,34.53690833,-117.2502194,Riverside-San Bernardino-Ontario MSA
4251,1,6,71,9,25,23,32,4,1,Pedestrian,,,,1,1,7,0,2010,I-15,34.47258056,-117.3442722,Riverside-San Bernardino-Ontario MSA
4254,1,6,71,10,8,21,23,2,1,Pedestrian,,,,1,1,6,0,2010,9TH ST,34.11576944,-117.3189861,Riverside-San Bernardino-Ontario MSA
4260,1,6,71,10,21,5,44,2,1,Pedestrian,,,,2,1,5,0,2010,FOOTHILL BL,34.10652778,-117.486775,Riverside-San Bernardino-Ontario MSA
4294,1,6,65,11,4,9,12,1,1,Bicyclist,,,,1,1,5,0,2010,CHAMPIONS DR,33.95406667,-117.0349194,Riverside-San Bernardino-Ontario MSA
4320,1,6,65,12,12,20,1,1,1,Pedestrian,,,,1,1,1,0,2010,RAMON ROAD,33.81591111,-116.5302056,Riverside-San Bernardino-Ontario MSA
4321,1,6,65,12,13,2,45,1,1,Pedestrian,,,,1,1,2,0,2010,I-15,33.815325,-117.5122306,Riverside-San Bernardino-Ontario MSA
4350,1,6,71,12,6,7,22,1,1,Pedestrian,,,,10,1,2,0,2010,COYOTE CYN RD,34.16499722,-117.4752389,Riverside-San Bernardino-Ontario MSA
4354,1,6,71,12,12,6,50,2,1,Pedestrian,,,,1,1,1,0,2010,I-10,34.06481111,-117.3114111,Riverside-San Bernardino-Ontario MSA
4378,1,6,65,12,22,21,9,1,1,Pedestrian,,,,10,1,4,0,2010,TYLER ST,33.92633056,-117.4729917,Riverside-San Bernardino-Ontario MSA
4387,1,6,65,11,25,18,54,3,1,Pedestrian,,,,1,1,5,0,2010,S SUNRISE WY,33.81532778,-116.5282111,Riverside-San Bernardino-Ontario MSA
4390,1,6,65,12,23,17,21,2,1,Pedestrian,,,,10,1,5,0,2010,MARGARITA RD,33.55523611,-117.1574306,Riverside-San Bernardino-Ontario MSA
4428,1,6,71,11,23,19,2,1,1,Pedestrian,,,,1,1,3,0,2010,BEAR VLY RD,34.47087222,-117.2984028,Riverside-San Bernardino-Ontario MSA
4430,1,6,65,12,27,22,5,1,1,Pedestrian,,,,1,1,2,0,2010,PALM DR,33.95799722,-116.501325,Riverside-San Bernardino-Ontario MSA
4481,1,6,65,1,7,23,28,1,1,Pedestrian,,,,1,1,6,1,2011,STATE ST,33.72676667,-116.9715972,Riverside-San Bernardino-Ontario MSA
4482,1,6,71,1,8,1,40,1,1,Pedestrian,,,,1,1,7,0,2011,7TH ST,34.52356667,-117.3055111,Riverside-San Bernardino-Ontario MSA
4496,1,6,65,1,13,99,99,1,1,Pedestrian,,,,1,1,5,0,2011,DATE PALM DR,33.78485556,-116.4582528,Riverside-San Bernardino-Ontario MSA
4519,1,6,65,1,31,11,18,2,1,Pedestrian,,,,1,1,2,0,2011,GRAND AVE,33.88045278,-117.5710333,Riverside-San Bernardino-Ontario MSA
4524,1,6,71,1,30,19,51,2,1,Pedestrian,,,,2,1,1,0,2011,WASHINGTON ST,34.04823333,-117.2965611,Riverside-San Bernardino-Ontario MSA
4527,1,6,71,2,8,7,4,1,1,Pedestrian,,,,1,1,3,0,2011,VALLEY BLVD,34.06816111,-117.3349722,Riverside-San Bernardino-Ontario MSA
4541,1,6,71,2,9,4,37,1,1,Bicyclist,,,,1,1,4,0,2011,GROVE AVE,34.08388889,-117.6285778,Riverside-San Bernardino-Ontario MSA
4550,1,6,71,2,18,18,18,2,1,Pedestrian,,,,2,1,6,0,2011,MT VERNON AVE,34.1184,-117.313825,Riverside-San Bernardino-Ontario MSA
4562,1,6,71,2,26,0,29,1,1,Pedestrian,,,,2,1,7,0,2011,EAST AVE,34.119125,-117.51455,Riverside-San Bernardino-Ontario MSA
4569,1,6,65,3,5,19,4,1,1,Pedestrian,,,,1,1,7,0,2011,MAGNOLIA AVE,33.87971944,-117.5176611,Riverside-San Bernardino-Ontario MSA
4589,1,6,71,3,19,22,49,3,1,Pedestrian,,,,10,1,7,0,2011,SR-210 RAMP,34.13611944,-117.5399806,Riverside-San Bernardino-Ontario MSA
4592,1,6,71,3,22,5,50,1,1,Pedestrian,,,,1,1,3,1,2011,PHILADELPHIA ST,34.03396111,-117.6284611,Riverside-San Bernardino-Ontario MSA
4594,1,6,71,3,23,7,21,1,1,Pedestrian,,,,1,1,4,0,2011,NORTHPARK BLVD,34.17804167,-117.3006083,Riverside-San Bernardino-Ontario MSA
4609,1,6,65,3,30,17,6,1,1,Pedestrian,,,,1,1,4,0,2011,NORWOOD AVE,33.93663056,-117.4871056,Riverside-San Bernardino-Ontario MSA
4615,1,6,71,3,26,21,53,1,1,Pedestrian,,,,2,1,7,0,2011,JUNIPER AVE,34.097475,-117.4401306,Riverside-San Bernardino-Ontario MSA
